time_step,topology,topology_source,seed,load_scale,method,solver_status,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
22,sample_backbone,synthetic,7,1.0,current_demand_lp,Optimal,0.46717684084571254,0.5891234483594104,0.331636826,0.2744316905176367,0.630109968,0.4661450571428572,0.7375205235988638,0.2624794764011362,0.8699522275979271,0.13004777240207285,0.7517367500639038,0.919439436303305,,,,,,
22,sample_backbone,synthetic,7,1.0,robust_current_demand_lp,Optimal,0.46717684084571254,0.5891234483594104,0.33163682800000005,0.2746047904123016,0.630109968,0.4661450571428572,0.7375205236953292,0.2624794763046709,0.8699522266332738,0.13004777336672615,0.7680610212850888,0.9052815102093279,,,,0.33163682,0.63010997,1->3 & 3->1 | 2->3 & 3->2
22,sample_backbone,synthetic,7,1.0,moving_average,Optimal,0.49929011585399036,0.594745753714041,0.33271601600000006,0.26828880355910495,0.6321604279999999,0.46489780571428574,0.7380397895996547,0.2619602104003453,0.8683040472887694,0.13169595271123055,0.7551398655325241,0.9184683492365714,,,,,,
22,sample_backbone,synthetic,7,1.0,linear_autoregressive,Optimal,0.976213748573982,1.179794930011447,0.3559145257142857,0.23821243829149027,0.676237596,0.45861079257142856,0.71955985460714,0.2804401453928601,0.8644970275201387,0.13550297247986132,0.7610365580133612,0.8888876633262551,,,,,,
22,sample_backbone,synthetic,7,1.0,lstm,Optimal,0.403656335180396,0.4882920267232817,0.3559827428571428,0.27664780942566136,0.676367206,0.49354325599999993,0.7347090059540093,0.26529099404599077,0.8638299294390428,0.13617007056095715,0.7544495631211354,0.9178506446517067,,,,,,
22,sample_backbone,synthetic,7,1.0,uncertainty_aware_lstm_robust_lp,Optimal,0.403656335180396,0.4882920267232817,0.3727826,0.2899647117410934,0.7082869336000001,0.516268448,0.7447106493876159,0.2552893506123841,0.8741020899804368,0.12589791001956321,0.786841341793728,0.9131734701400195,0.5049170851707458,1.1676515340805054,1.0432807881140715,0.3727826,0.70828693,1->3 & 3->1 | 2->3 & 3->2
23,sample_backbone,synthetic,7,1.0,current_demand_lp,Optimal,0.5393461508184993,0.6882844568943641,0.39626602,0.31364528574395945,0.7529054336000001,0.6192572971428572,0.7353151892545969,0.26468481074540307,0.9088076861040671,0.09119231389593284,0.760468253565195,0.925493029311175,,,,,,
23,sample_backbone,synthetic,7,1.0,robust_current_demand_lp,Optimal,0.5393461508184993,0.6882844568943641,0.39626602000000005,0.3148560950548942,0.7529054336000001,0.6192572971428572,0.7375820254478602,0.2624179745521398,0.901490698507988,0.09850930149201201,0.7814805673296132,0.9164318686276539,,,,0.39626602,0.75290543,1->3 & 3->1 | 2->3 & 3->2
23,sample_backbone,synthetic,7,1.0,moving_average,Optimal,0.9449402208417097,1.1003658530320162,0.34714267535999993,0.2752614872470943,0.6595710772000001,0.5480539428571429,0.7361493328859311,0.26385066711406896,0.9120555923607012,0.08794440763929881,0.7527514374809432,0.9255393724571492,,,,,,
23,sample_backbone,synthetic,7,1.0,linear_autoregressive,Optimal,0.3090332527817712,0.4136257003193726,0.4395840714285714,0.3451770928104497,0.835209732,0.6957230514285715,0.737416828391301,0.26258317160869904,0.9081497311769087,0.09185026882309126,0.7630546487972673,0.9233889872920616,,,,,,
23,sample_backbone,synthetic,7,1.0,lstm,Optimal,0.7070588438280725,0.8416649048608988,0.38031636216000003,0.29823706511201936,0.7226010843999999,0.59317804,0.7343593345125791,0.2656406654874209,0.9117904701122882,0.08820952988771177,0.7554188220878414,0.924776943918905,,,,,,
23,sample_backbone,synthetic,7,1.0,uncertainty_aware_lstm_robust_lp,Optimal,0.7070588438280725,0.8416649048608988,0.39711621999999996,0.3116565995249559,0.7545208120000001,0.6180355,0.7412879134680869,0.2587120865319132,0.9012131651180145,0.09878683488198556,0.783909792972796,0.9129510799699526,0.5049170851707458,1.1676515340805054,1.040171030999951,0.39711622,0.75452081,1->3 & 3->1 | 2->3 & 3->2
24,sample_backbone,synthetic,7,1.0,current_demand_lp,Optimal,0.4598420580771283,0.5734868337359967,0.45565206,0.36823337495242503,0.8657389120000001,0.6183849363999999,0.7458525810111494,0.2541474189888506,0.8355958459451736,0.16440415405482645,0.7584067911527925,0.8559751138538098,,,,,,
24,sample_backbone,synthetic,7,1.0,robust_current_demand_lp,Optimal,0.4598420580771283,0.5734868337359967,0.45565205999999997,0.3694396414027778,0.8657389120000001,0.6183849363999999,0.7458525807152846,0.2541474192847154,0.8355958458730114,0.16440415412698858,0.7758287062067621,0.8412349953423266,,,,0.45565206,0.86573891,1->3 & 3->1 | 2->3 & 3->2
