time_step,topology,topology_source,seed,load_scale,method_profile,experiment_label,ablation_family,ablation_variant,method,solver_status,history_window,transformer_model_dim,transformer_num_heads,transformer_num_layers,transformer_dropout,transformer_epochs,transformer_learning_rate,robust_max_scenarios,robust_num_central_scenarios,robust_include_random_scenario,robust_nominal_weight,robust_worst_case_weight,uncertainty_multiplier_config,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
22,nsfnet,topozoo/Nsfnet,7,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,moving_average,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.3421719558727745,0.4260973209893243,1.03562664,0.7352262152312592,1.411493104,0.0,0.750098111321918,0.24990188867808205,0.8376502023207502,0.16234979767924987,0.7449740872733803,0.8461538470759871,,,,,,
22,nsfnet,topozoo/Nsfnet,7,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,linear_autoregressive,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.69018144018093,0.7786245751203503,0.9204717202666667,0.6558341854582223,1.2547716701833336,0.0,0.7516903186431397,0.2483096813568603,0.8374335288038631,0.16256647119613687,0.7461178620068233,0.8461538477893731,,,,,,
22,nsfnet,topozoo/Nsfnet,7,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,lstm,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.42011171800859215,0.5000161390129351,1.0040051397166667,0.7162322542700371,1.3752266800000001,0.0,0.7508815379951764,0.2491184620048236,0.8386276564686542,0.16137234353134575,0.7450409122469499,0.8461538472654331,,,,,,
22,nsfnet,topozoo/Nsfnet,7,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,transformer,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.4015612767177821,0.4883040900344872,1.0114510566666666,0.7248040617948147,1.3952542749999997,0.0,0.7509812306289786,0.24901876937102138,0.8380735041862497,0.1619264958137503,0.7466721081849027,0.8461538467534903,,,,,,
23,nsfnet,topozoo/Nsfnet,7,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,moving_average,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.8445410733172382,0.9308821299010406,1.019121368888889,0.7237545977744444,1.3891385155555556,1.4519436866666668,0.7497016209837575,0.2502983790162425,0.8284156850955176,0.17158431490448237,0.7442644243408395,0.816930941161046,,,,,,
23,nsfnet,topozoo/Nsfnet,7,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,linear_autoregressive,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.6386969904029105,0.7199985276967181,1.0841480333333329,0.7691177357603702,1.4786384022222223,1.5448193959999998,0.7499161392443823,0.2500838607556176,0.8284573819537843,0.1715426180462158,0.747651700965251,0.8161503058263825,,,,,,
23,nsfnet,topozoo/Nsfnet,7,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,lstm,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.8866983973205063,0.9724148690776583,1.0040051397166667,0.7162322542700371,1.3752266800000001,1.4412719039999997,0.7508815379951764,0.2491184620048236,0.8270573945500523,0.1729426054499477,0.7450409122469499,0.8143048061822477,,,,,,
23,nsfnet,topozoo/Nsfnet,7,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,transformer,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.3543217639214962,0.4309963355077052,1.1682922088888892,0.8371031378048148,1.6103530022222223,1.6847294920000002,0.7515658644791201,0.24843413552087992,0.827677786812433,0.17232221318756713,0.7478690005808654,0.8152064330961819,,,,,,
24,nsfnet,topozoo/Nsfnet,7,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,moving_average,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,1.2941134280687048,1.4140144370969614,1.0386387311111112,0.7424346966254223,1.4218575416666668,0.0,0.7502044406497687,0.24979555935023132,0.8488426422420902,0.15115735775790984,0.7430894377376717,0.8461538475193198,,,,,,
24,nsfnet,topozoo/Nsfnet,7,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,linear_autoregressive,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.8082573465127159,0.9118556394688758,1.1869999316666666,0.8448536785744445,1.6283203844999998,0.0,0.7492693011979863,0.2507306988020136,0.8474144865075363,0.1525855134924638,0.7451148050669595,0.8461538473411186,,,,,,
