time_step,topology,topology_source,seed,load_scale,method_profile,experiment_label,ablation_family,ablation_variant,method,solver_status,history_window,transformer_model_dim,transformer_num_heads,transformer_num_layers,transformer_dropout,transformer_epochs,transformer_learning_rate,robust_max_scenarios,robust_num_central_scenarios,robust_include_random_scenario,robust_nominal_weight,robust_worst_case_weight,uncertainty_multiplier_config,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
22,nsfnet,topozoo/Nsfnet,11,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.45027936085633036,0.5614352208718529,0.9234240795555558,0.6675619537822222,1.3106452244444446,0.0,0.7487160318965226,0.2512839681034775,0.8508475584780129,0.14915244152198717,0.7411725310091343,0.8461538475795083,,,,,,
22,nsfnet,topozoo/Nsfnet,11,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,robust_current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.45027936085633036,0.5614352208718529,0.9234240800000001,0.6663711845064814,1.3106452244444446,0.0,0.7673153702344164,0.23268462976558363,0.8508475584780129,0.14915244152198717,0.7604206606769948,0.8461538475795083,,,,0.92342408,1.7842703,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
22,nsfnet,topozoo/Nsfnet,11,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,uncertainty_aware_lstm_robust_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.38095923016401284,0.4669699906910337,0.9951824399999999,0.7147495492251852,1.412913325,0.0,0.7663898928972602,0.23361010710273983,0.8484084629399223,0.15159153706007766,0.7600808841883621,0.846153847213891,0.605587899684906,1.1780002117156982,1.046631792363146,0.99518244,1.9396734,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
23,nsfnet,topozoo/Nsfnet,11,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.5316944194047585,0.6417224380600498,1.058256828888889,0.7635014979074074,1.526749442222222,1.5256240204444442,0.7476713327601386,0.2523286672398613,0.8291308134880147,0.1708691865119853,0.7461190337863497,0.8244801641247596,,,,,,
23,nsfnet,topozoo/Nsfnet,11,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,robust_current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.5316944194047585,0.6417224380600498,1.0582568311111111,0.7627188200392592,1.526749442222222,1.5256240204444442,0.7697448793363131,0.23025512066368692,0.8402504450463257,0.15974955495367432,0.764599014419958,0.8359098628395609,,,,1.0582568,2.0666582,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
23,nsfnet,topozoo/Nsfnet,11,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,uncertainty_aware_lstm_robust_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.8656472480415481,0.9597258663770488,0.9951824399999999,0.7147495492251852,1.412913325,1.4339723186666669,0.7663898928972602,0.23361010710273983,0.8405821773935519,0.15941782260644807,0.7600808841883621,0.8343682255333105,0.605587899684906,1.1780002117156982,1.046631792363146,0.99518244,1.9396734,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
24,nsfnet,topozoo/Nsfnet,11,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.5433686919352784,0.660777918168168,1.2011511316666668,0.8668750149455555,1.7002677084444449,0.0,0.7452352791168303,0.2547647208831696,0.84509445304377,0.1549055469562301,0.7395594121145215,0.8461538472307637,,,,,,
24,nsfnet,topozoo/Nsfnet,11,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,robust_current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.5433686919352784,0.660777918168168,1.2011511300000002,0.8661860420558517,1.7002677084444449,0.0,0.7682107914154268,0.2317892085845732,0.84509445304377,0.1549055469562301,0.7619338341924343,0.8461538472307637,,,,1.2011511,2.3596257,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
24,nsfnet,topozoo/Nsfnet,11,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,uncertainty_aware_lstm_robust_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,1.3799740664924938,1.5105981779306794,0.9951824399999999,0.7147495492251852,1.412913325,0.0,0.7663898928972602,0.23361010710273983,0.8443694961621118,0.1556305038378883,0.7600808841883621,0.8461538473215287,0.605587899684906,1.1780002117156982,1.046631792363146,0.99518244,1.9396734,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
25,nsfnet,topozoo/Nsfnet,11,1.0,lp_only,robust:nominal_s2,robust,nominal_s2,current_demand_lp,Optimal,8,,,,,,,2,1,0,0.7,0.3,0.25,0.38227137216548523,0.4761928971827651,1.3581111288888887,0.973823752237037,1.9192249994999997,1.77445442,0.7414424147295058,0.25855758527049433,0.8809127035262121,0.11908729647378784,0.7384429869856949,0.8823353198869854,,,,,,
