time_step,topology,topology_source,seed,load_scale,method,solver_status,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
22,abilene,topozoo/Abilene,7,1.2,current_demand_lp,Optimal,0.511471579758344,0.6309598304297289,1.0389011039999998,0.606980975873016,2.770402937777778,1.1355400626666667,0.6849405789427686,0.31505942105723145,0.8576663563869408,0.14233364361305928,0.6900017404292924,0.8673458310452948,,,,,,
22,abilene,topozoo/Abilene,7,1.2,robust_current_demand_lp,Optimal,0.511471579758344,0.6309598304297289,1.0389011039999998,0.605922583297619,2.770402937777778,1.1355400626666667,0.6842228808584833,0.31577711914151674,0.8413931125766709,0.15860688742332898,0.6895031060759887,0.8596745528918172,,,,1.0389011,2.7704029,Denver->Kansas City & Kansas City->Denver
22,abilene,topozoo/Abilene,7,1.2,moving_average,Optimal,0.5602621675725111,0.6597731040423123,1.0174119466666665,0.5961875841392856,2.713098517777778,1.1049020777777776,0.6847113475048363,0.3152886524951637,0.8619034216065182,0.1380965783934818,0.6893988829067288,0.8695488898253944,,,,,,
22,abilene,topozoo/Abilene,7,1.2,linear_autoregressive,Optimal,0.39841819364224507,0.4898518727218877,1.064871271111111,0.6239368887063491,2.8396567177777783,1.1540575711111112,0.6835765925766638,0.31642340742333613,0.8608142130307832,0.13918578696921682,0.689307437007522,0.869604217936908,,,,,,
22,abilene,topozoo/Abilene,7,1.2,lstm,Optimal,0.20137211717306078,0.25811833239468507,1.1426412506666668,0.6688219888333334,3.047043333333333,1.2373411120000002,0.6833934934288591,0.31660650657114076,0.8593382581431385,0.14066174185686148,0.6889476799046841,0.8696972885615324,,,,,,
22,abilene,topozoo/Abilene,7,1.2,uncertainty_aware_lstm_robust_lp,Optimal,0.20137211717306078,0.25811833239468507,1.1989627377777776,0.7000952907341269,3.197233964444444,1.2975535346666667,0.6820742565198161,0.3179257434801838,0.8450998550501991,0.15490014494980084,0.68693446046553,0.8596605077378265,0.8116223216056824,1.7130794525146484,1.047676063050818,1.1989627,3.197234,Denver->Kansas City & Kansas City->Denver
23,abilene,topozoo/Abilene,7,1.2,current_demand_lp,Optimal,0.7069519862600547,0.8123116781266234,1.1680607111111112,0.6819510557936509,3.114828555555556,1.168060708888889,0.6821971686834345,0.31780283131656545,0.8884241459847682,0.11157585401523189,0.6896160473975205,0.8818181827752033,,,,,,
23,abilene,topozoo/Abilene,7,1.2,robust_current_demand_lp,Optimal,0.7069519862600547,0.8123116781266234,1.168060708888889,0.682569129845238,3.114828555555556,1.168060708888889,0.6812076347385329,0.3187923652614671,0.8907538929861779,0.10924610701382208,0.6890749227251283,0.8818181827550632,,,,1.1680607,3.1148286,Denver->Kansas City & Kansas City->Denver
23,abilene,topozoo/Abilene,7,1.2,moving_average,Optimal,1.1626363936588766,1.2734145248253936,1.0460723153333336,0.6099067926686509,2.789526166666666,1.0460723146666666,0.6838831688849065,0.31611683111509353,0.8891476372416484,0.11085236275835159,0.6896236657465902,0.8818181827988737,,,,,,
23,abilene,topozoo/Abilene,7,1.2,linear_autoregressive,Optimal,1.1602104146877645,1.2833285540767811,1.0558817733333334,0.6131489315674604,2.815684728888889,1.0558817733333337,0.6817388840821447,0.31826111591785533,0.8884894842591594,0.11151051574084057,0.6886670736623087,0.8818181821118134,,,,,,
23,abilene,topozoo/Abilene,7,1.2,lstm,Optimal,0.8052475853633716,0.8978091306950295,1.1426412506666668,0.6688219876944446,3.047043333333333,1.1426412511111113,0.6833934934288591,0.31660650657114076,0.8892685420479196,0.11073145795208046,0.6889476799046841,0.8818181824674665,,,,,,
