time_step,topology,topology_source,seed,load_scale,method,solver_status,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
22,abilene,topozoo/Abilene,11,1.2,current_demand_lp,Optimal,0.5363797063848735,0.6694356041700857,1.0323405577777778,0.5877394439547619,2.7529081511111104,1.0768966822222221,0.677243154338102,0.3227568456618981,0.8464055391049903,0.15359446089500975,0.6907930120974236,0.8611542735243313,,,,,,
22,abilene,topozoo/Abilene,11,1.2,robust_current_demand_lp,Optimal,0.5363797063848735,0.6694356041700857,1.0323405573333333,0.5849358187976189,2.7529081511111104,1.0768966822222221,0.671040673374175,0.3289593266258251,0.836127548666883,0.16387245133311704,0.6905019225930606,0.8541376380596827,,,,1.0323406,2.7529081,Denver->Kansas City & Kansas City->Denver
22,abilene,topozoo/Abilene,11,1.2,moving_average,Optimal,0.22177777733988982,0.28095394564508364,1.1638209066666667,0.6550873653155953,3.1035224111111113,1.2010509160000005,0.6762209826102801,0.32377901738971987,0.8438790095934166,0.15612099040658345,0.6908894231337664,0.8555351098825219,,,,,,
22,abilene,topozoo/Abilene,11,1.2,linear_autoregressive,Optimal,0.7697578364915639,0.8801306925856595,0.9708246584,0.5498527023646825,2.5888657511111113,1.0044839186666668,0.6750312208094349,0.32496877919056516,0.8459037675822948,0.15409623241770526,0.6906517258719562,0.8566897800727813,,,,,,
22,abilene,topozoo/Abilene,11,1.2,lstm,Optimal,0.38290261853385243,0.46600419338333604,1.0905260252,0.6146048983984127,2.2068810400000003,1.1257209311111112,0.668789599807378,0.33121040019262193,0.8554411038171426,0.1445588961828575,0.6817940048946166,0.8642919819348848,,,,,,
22,abilene,topozoo/Abilene,11,1.2,uncertainty_aware_lstm_robust_lp,Optimal,0.38290261853385243,0.46600419338333604,1.1429328933333334,0.6406764155912699,3.047821046666667,1.1796627866666667,0.6711041816974458,0.32889581830255415,0.8400963208718883,0.1599036791281117,0.6905426605822557,0.8541784239469183,0.7043240070343018,1.6701056957244873,1.045611946089414,1.1429329,3.0478211,Denver->Kansas City & Kansas City->Denver
22,abilene,topozoo/Abilene,11,1.2,transformer,Optimal,0.4018541556413531,0.48371047413311347,1.0845266355999998,0.6122777069674604,2.8920710266666667,1.1178869426666664,0.6753030374583071,0.32469696254169284,0.8440539497009646,0.15594605029903535,0.6908838140340963,0.8553661143676213,,,,,,
23,abilene,topozoo/Abilene,11,1.2,current_demand_lp,Optimal,0.6001765094936256,0.7171867207685524,1.2051807654666666,0.6727744864349207,3.2138153711111106,1.2051807644444443,0.6763303603986071,0.32366963960139294,0.8945401515281665,0.1054598484718335,0.6922089965546325,0.8818181825656596,,,,,,
23,abilene,topozoo/Abilene,11,1.2,robust_current_demand_lp,Optimal,0.6001765094936256,0.7171867207685524,1.2051807644444443,0.6692681895714285,3.2138153711111106,1.2051807644444443,0.6697438948329261,0.3302561051670739,0.8881566077760742,0.11184339222392578,0.6905386488629756,0.8818181825656596,,,,1.2051808,3.2138154,Denver->Kansas City & Kansas City->Denver
23,abilene,topozoo/Abilene,11,1.2,moving_average,Optimal,0.7708393521567501,0.8765644430559485,1.146384848,0.6452051922396826,3.057026257777778,1.1463848466666668,0.676293174849886,0.323706825150114,0.8912574168992861,0.10874258310071386,0.6909024210977777,0.8818181827722548,,,,,,
23,abilene,topozoo/Abilene,11,1.2,linear_autoregressive,Optimal,0.7009846876949531,0.8096830128580835,1.1799685866666665,0.6585291143666667,3.1465828955555555,1.179968586666667,0.6755096456649291,0.3244903543350708,0.8905864237413418,0.10941357625865826,0.6908507870771893,0.881818182209044,,,,,,
23,abilene,topozoo/Abilene,11,1.2,lstm,Optimal,0.9534892059274884,1.0750532181169081,1.0905260252,0.6146048983984127,2.2068810400000003,1.0905260266666668,0.668789599807378,0.33121040019262193,0.8914236835499407,0.10857631645005923,0.6817940048946166,0.8818181825297314,,,,,,
23,abilene,topozoo/Abilene,11,1.2,uncertainty_aware_lstm_robust_lp,Optimal,0.9534892059274884,1.0750532181169081,1.1429328933333334,0.6406764155912699,3.047821046666667,1.1429328955555558,0.6711041816974458,0.32889581830255415,0.8855741576270286,0.11442584237297139,0.6905426605822557,0.8818181827952783,0.7043240070343018,1.6701056957244873,1.045611946089414,1.1429329,3.0478211,Denver->Kansas City & Kansas City->Denver
23,abilene,topozoo/Abilene,11,1.2,transformer,Optimal,0.5854183155027364,0.6850728215826096,1.1971363892,0.6745420964380953,3.1923637044444444,1.197136391111111,0.6813069753123366,0.31869302468766325,0.8922374928142716,0.1077625071857285,0.6987660229352691,0.8818181827612107,,,,,,
24,abilene,topozoo/Abilene,11,1.2,current_demand_lp,Optimal,0.5767609656362476,0.6781784147654211,1.354877689733333,0.7647183020908731,2.7399744766666667,1.3548776899999997,0.6692763615826778,0.3307236384173223,0.8879555722432706,0.11204442775672935,0.6817955753363154,0.8818181824341929,,,,,,
24,abilene,topozoo/Abilene,11,1.2,robust_current_demand_lp,Optimal,0.5767609656362476,0.6781784147654211,1.3548776893333334,0.7601889018849206,3.6130071688888896,1.3548776899999997,0.6693923490398944,0.33060765096010547,0.8763289794906924,0.12367102050930757,0.6946304313352705,0.8727272733592475,,,,1.3548777,3.6130072,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
24,abilene,topozoo/Abilene,11,1.2,moving_average,Optimal,1.3234146319924365,1.4513088510345884,1.1501685680000002,0.6456300583329365,2.326421951666667,1.150168566666667,0.6679048198973072,0.33209518010269273,0.8864098740759218,0.11359012592407818,0.6825855787909836,0.881818182606923,,,,,,
24,abilene,topozoo/Abilene,11,1.2,linear_autoregressive,Optimal,0.7208643915639843,0.8227328238505158,1.3080278428,0.740304889261905,2.6374437650000004,1.3080278426666667,0.6693255092198073,0.3306744907801928,0.8850485736424191,0.11495142635758093,0.6816792919238623,0.881818182226957,,,,,,
24,abilene,topozoo/Abilene,11,1.2,lstm,Optimal,1.515490382866191,1.6649300366392124,1.0905260252,0.6146048983984127,2.2068810400000003,1.0905260283333333,0.668789599807378,0.33121040019262193,0.8858416131352261,0.11415838686477382,0.6817940048946166,0.8818181826143641,,,,,,
24,abilene,topozoo/Abilene,11,1.2,uncertainty_aware_lstm_robust_lp,Optimal,1.515490382866191,1.6649300366392124,1.1429328933333334,0.6406764155912699,3.047821046666667,1.1429328955555558,0.6711041816974458,0.32889581830255415,0.87419611364248,0.12580388635752007,0.6905426605822557,0.8727272737604567,0.7043240070343018,1.6701056957244873,1.045611946089414,1.1429329,3.0478211,Denver->Kansas City & Kansas City->Denver
24,abilene,topozoo/Abilene,11,1.2,transformer,Optimal,0.8900255927426377,0.9993646936147288,1.272963488888889,0.7154621397493254,3.3945692955555553,1.2729634883333332,0.6758964532591004,0.32410354674089953,0.8855930378709228,0.11440696212907726,0.6909025419374071,0.8818181826422556,,,,,,
25,abilene,topozoo/Abilene,11,1.2,current_demand_lp,Optimal,0.4106088186824825,0.5113662240934885,1.5205676382222224,0.8576020915444443,4.054847033333333,1.520567637777778,0.6761234768064167,0.3238765231935833,0.8635088824875484,0.13649111751245152,0.6917657445260502,0.8826747802126884,,,,,,
25,abilene,topozoo/Abilene,11,1.2,robust_current_demand_lp,Optimal,0.4106088186824825,0.5113662240934885,1.5205676377777775,0.8532279127658731,4.054847033333333,1.520567637777778,0.6699964376132423,0.33000356238675765,0.8682403694255555,0.13175963057444456,0.69065481810965,0.8906542890194754,,,,1.5205676,4.054847,Denver->Kansas City & Kansas City->Denver
25,abilene,topozoo/Abilene,11,1.2,moving_average,Optimal,1.5883232901279005,1.7363714884414365,1.1804760977777777,0.6637239216938887,3.1479362599999994,1.1804760977777777,0.6758284353212826,0.3241715646787175,0.8625440660753398,0.13745593392466018,0.690906776045177,0.8818158595860421,,,,,,
