time_step,topology,topology_source,seed,load_scale,method_profile,experiment_label,ablation_family,ablation_variant,method,solver_status,history_window,transformer_model_dim,transformer_num_heads,transformer_num_layers,transformer_dropout,transformer_epochs,transformer_learning_rate,robust_max_scenarios,robust_num_central_scenarios,robust_include_random_scenario,robust_nominal_weight,robust_worst_case_weight,uncertainty_multiplier_config,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
22,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,moving_average,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.30593979320669196,0.3883315160110055,0.9108710613333333,0.5370056231869047,1.8961953766666666,0.9467434111111109,0.6894580161220523,0.31054198387794774,0.8584347794875727,0.14156522051242723,0.6872307664322796,0.8538235882229167,,,,,,
22,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,linear_autoregressive,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.29213740181332515,0.3696293091338123,0.8990943111111113,0.5363280341507936,1.9119424266666663,0.9328711533333334,0.6878226295855326,0.3121773704144674,0.8572206399829171,0.142779360017083,0.6842863999153178,0.8529625636354914,,,,,,
22,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,lstm,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.35368182782096214,0.4394109303962842,0.8871092120000001,0.5246128766714285,1.8609714916666666,0.9214667519999996,0.6884688101610872,0.3115311898389129,0.8590224601130853,0.14097753988691467,0.6862395610755093,0.8536858195683192,,,,,,
22,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,transformer,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.3086678988341169,0.3936976971438407,0.9019008577777777,0.5331690173865079,1.8860644933333333,0.9357568577777778,0.6892217628272961,0.3107782371727039,0.8593403442887694,0.14065965571123065,0.6863585669151796,0.8539738919926367,,,,,,
23,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,moving_average,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.9096340937582318,1.0126370811801455,0.8935214555555556,0.5287806733527778,1.8741375766666666,0.9130760550000001,0.6889622174214195,0.3110377825785805,0.8870325278974406,0.1129674721025594,0.6873650335304382,0.8818181830034393,,,,,,
23,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,linear_autoregressive,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.8181818313282962,0.9135388861677795,0.8974003800000001,0.5398303539444445,1.9271657083333333,0.9381303816666667,0.6901426551893236,0.30985734481067645,0.8905460709694495,0.10945392903055046,0.68336205563294,0.8818181828953999,,,,,,
23,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,lstm,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.9380583570654457,1.036525991215632,0.8871092120000001,0.5246128784452381,1.8609715066666663,0.9024139016666666,0.688468807989679,0.311531192010321,0.8882190010049184,0.11178099899508173,0.6862395613118741,0.8818181825069119,,,,,,
23,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,transformer,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.5710173723912068,0.6591044211634143,0.9825101146666666,0.5809843192876983,2.0574034366666667,0.9991775533333332,0.689223205188105,0.31077679481189513,0.8884096628852185,0.11159033711478149,0.6860850642004085,0.8818181819909419,,,,,,
24,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,moving_average,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,1.3458785921123728,1.4724636375518074,0.9039372213333331,0.5397374980753967,1.9257610399999991,0.9039372204444445,0.6895160805341977,0.31048391946580245,0.8721966982452729,0.12780330175472712,0.686452739762146,0.8720590710369943,,,,,,
24,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,linear_autoregressive,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.7561613340353596,0.8610349132074463,1.0578299822222221,0.6310069498968254,2.249386251666666,1.0578299844444443,0.6877326439539191,0.3122673560460809,0.8712855702251681,0.1287144297748319,0.6837536778643627,0.8716312253703409,,,,,,
24,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,lstm,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,1.4584459343750336,1.5879626337154145,0.887109216,0.5246128792555556,1.8609715066666663,0.8871092146666666,0.6884688077001581,0.31153119229984205,0.8731550592176446,0.12684494078235545,0.6862395602301185,0.872506663206611,,,,,,
24,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,transformer,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,0.8561741765398344,0.959363517201431,1.0420213977777775,0.6157028468825397,2.18464476,1.0420213973333334,0.6837084903437151,0.316291509656285,0.8734590867586809,0.12654091324131916,0.6767293127719756,0.8726648765567573,,,,,,
25,abilene,topozoo/Abilene,13,1.0,ml_only,transformer:tuned_a,transformer,tuned_a,moving_average,Optimal,6,96,4,2,0.05,140,0.003,3,1,0,0.5,0.5,0.25,1.4215512809132915,1.5395697371907926,0.9625801622222223,0.5755827069880953,2.0512923183333327,0.9625801622222223,0.6899042321928572,0.3100957678071428,0.8862768789245202,0.1137231210754797,0.6866171699445524,0.8886061397113577,,,,,,
