time_step,topology,topology_source,seed,load_scale,method,solver_status,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
22,abilene,topozoo/Abilene,7,1.0,current_demand_lp,Optimal,0.4426457545964626,0.5564479385147275,0.8664926755555554,0.5057005044484126,2.3106471333333336,0.9485770155555555,0.6849863450251474,0.3150136549748525,0.8564360918024155,0.14356390819758447,0.6901420759336712,0.8659702033470139,,,,,,
22,abilene,topozoo/Abilene,7,1.0,robust_current_demand_lp,Optimal,0.4426457545964626,0.5564479385147275,0.8664926759999999,0.5047168967460317,2.3106471333333336,0.9485770155555555,0.6843825468279056,0.3156174531720944,0.8464313202846535,0.15356867971534643,0.6897866247276,0.8625126334044909,,,,0.86649267,2.3106471,Denver->Kansas City & Kansas City->Denver
22,abilene,topozoo/Abilene,7,1.0,moving_average,Optimal,0.4644570056880317,0.5642243988311392,0.8486571693333332,0.4959598557182539,2.263085782222223,0.9219011186666666,0.684711300931849,0.31528869906815116,0.8738443583156853,0.12615564168431473,0.6894435362013324,0.8785766679081994,,,,,,
22,abilene,topozoo/Abilene,7,1.0,linear_autoregressive,Optimal,0.34255996978797,0.4318323403204959,0.8875575709333333,0.5196299786325398,2.3668201822222223,0.9617399733333334,0.6833177173763582,0.31668228262364184,0.8611184156229656,0.13888158437703427,0.6893307545653131,0.8695967970855604,,,,,,
22,abilene,topozoo/Abilene,7,1.0,lstm,Optimal,0.19730996726663627,0.2528877257923616,0.9510102866666668,0.5553830980317461,2.0826216899999994,1.029284476,0.6825578947196048,0.3174421052803952,0.8707316311665779,0.12926836883342205,0.6903949565252223,0.8787706206308549,,,,,,
22,abilene,topozoo/Abilene,7,1.0,uncertainty_aware_lstm_robust_lp,Optimal,0.19730996726663627,0.2528877257923616,0.9986774186666669,0.5808326590039684,2.1843376983333327,1.0801219293333335,0.6815974526523133,0.31840254734768664,0.865123078201954,0.13487692179804597,0.6950242000580116,0.8716557712688329,0.6871951222419739,1.4424258470535278,1.0485146131838805,0.99867742,2.6631398,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
23,abilene,topozoo/Abilene,7,1.0,current_demand_lp,Optimal,0.6047241732526966,0.7066845495796752,0.9729626613333331,0.5687758773611111,2.5945670955555555,0.9729626626666665,0.6816908565081103,0.31830914349188966,0.8883322373454607,0.11166776265453927,0.6897016962049087,0.8818181829012873,,,,,,
23,abilene,topozoo/Abilene,7,1.0,robust_current_demand_lp,Optimal,0.6047241732526966,0.7066845495796752,0.9729626626666665,0.5680443804920635,2.5945670955555555,0.9729626626666665,0.6807613439553832,0.3192386560446168,0.8908662423880399,0.10913375761196005,0.6893441341699864,0.8818181828176891,,,,0.97296266,2.5945671,Denver->Kansas City & Kansas City->Denver
23,abilene,topozoo/Abilene,7,1.0,moving_average,Optimal,0.9729693227811338,1.0738526058400053,0.87279892,0.5093688467968255,2.3274637799999995,0.8727989177777778,0.6837175537753556,0.3162824462246443,0.8892010268803077,0.1107989731196923,0.6897073965492034,0.8818181824955188,,,,,,
23,abilene,topozoo/Abilene,7,1.0,linear_autoregressive,Optimal,0.9703026120015376,1.0829644586744076,0.8793745888888888,0.5109182131269842,2.3449988999999998,0.8793745888888888,0.6816007292952309,0.31839927070476914,0.8885946399791008,0.11140536002089912,0.6886072737972744,0.8818181824062085,,,,,,
23,abilene,topozoo/Abilene,7,1.0,lstm,Optimal,0.6843486837588391,0.7701728632712777,0.9510102866666668,0.5553830974484127,2.0826216899999994,0.9510102888888888,0.6825578954197508,0.3174421045802493,0.889299785098624,0.11070021490137602,0.6903949567311874,0.88181818234172,,,,,,
23,abilene,topozoo/Abilene,7,1.0,uncertainty_aware_lstm_robust_lp,Optimal,0.6843486837588391,0.7701728632712777,0.9986774186666669,0.5808326585555557,2.1843376983333327,0.9986774183333335,0.6815974527595403,0.31840254724045974,0.8866370501811053,0.11336294981889468,0.6950241998497109,0.8818181827433137,0.6871951222419739,1.4424258470535278,1.0485146120710285,0.99867742,2.6631398,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
24,abilene,topozoo/Abilene,7,1.0,current_demand_lp,Optimal,0.5283063173149576,0.6328740067330925,1.1247888155555554,0.6589156292345236,2.9994368377777785,1.1247888177777778,0.6864332503580746,0.31356674964192544,0.8791499201082966,0.1208500798917034,0.6889263894866472,0.8815626305710209,,,,,,
24,abilene,topozoo/Abilene,7,1.0,robust_current_demand_lp,Optimal,0.5283063173149576,0.6328740067330925,1.1247888146666667,0.6579927252103175,2.4434383200000003,1.1247888177777778,0.6780658269248033,0.3219341730751966,0.8733271391001122,0.1266728608998879,0.6818181833274529,0.8727272730302605,,,,1.1247888,2.9994368,Denver->Kansas City & Kansas City->Denver
24,abilene,topozoo/Abilene,7,1.0,moving_average,Optimal,1.1978523921412343,1.3113654900858571,0.9439788666666667,0.5523192716313493,2.5172769755555557,0.9439788666666665,0.6846897374409688,0.31531026255903105,0.8810134412614766,0.11898655873852335,0.6899537236793385,0.8818181827100607,,,,,,
24,abilene,topozoo/Abilene,7,1.0,linear_autoregressive,Optimal,0.6581015030789925,0.7384824446338855,1.09434494,0.6381053462936509,2.394097933333333,1.094344942222222,0.6826187692361045,0.31738123076389557,0.8817460451228178,0.1182539548771822,0.6902628365039692,0.8818181826504,,,,,,
24,abilene,topozoo/Abilene,7,1.0,lstm,Optimal,1.1839622130812335,1.2883866262798949,0.9510102866666668,0.5553830974484127,2.0826216899999994,0.9510102911111111,0.6825578954197508,0.3174421045802493,0.8816231113897209,0.11837688861027904,0.6903949567311874,0.881818182995494,,,,,,
24,abilene,topozoo/Abilene,7,1.0,uncertainty_aware_lstm_robust_lp,Optimal,1.1839622130812335,1.2883866262798949,0.9986774186666669,0.5808326585555557,2.1843376983333327,0.9986774186666668,0.6815974527595403,0.31840254724045974,0.8752339659944955,0.12476603400550446,0.6950241998497109,0.8727272731379391,0.6871951222419739,1.4424258470535278,1.0485146120710285,0.99867742,2.6631398,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
25,abilene,topozoo/Abilene,7,1.0,current_demand_lp,Optimal,0.3517778190579255,0.4406315902353413,1.2483893644444444,0.7396712625619049,3.3290382999999997,1.248389365,0.6830251885047692,0.3169748114952308,0.8792051131632275,0.12079488683677259,0.6891463535228086,0.8803168412966319,,,,,,
25,abilene,topozoo/Abilene,7,1.0,robust_current_demand_lp,Optimal,0.3517778190579255,0.4406315902353413,1.2483893644444444,0.7405286415525397,3.3290382999999997,1.248389365,0.6830251884487999,0.31697481155120016,0.8845565414033763,0.11544345859662372,0.6879825302612669,0.8879808383765836,,,,1.2483894,3.3290383,Denver->Kansas City & Kansas City->Denver
25,abilene,topozoo/Abilene,7,1.0,moving_average,Optimal,1.0612079407224435,1.179096078793137,1.0531583800000002,0.6186857500242063,2.8084223400000004,1.05315838,0.6846375733851726,0.31536242661482744,0.8811058637034048,0.11889413629659515,0.689584701511248,0.8804923247362814,,,,,,
25,abilene,topozoo/Abilene,7,1.0,linear_autoregressive,Optimal,0.37942360734898706,0.46302094894861046,1.2652060133333336,0.7350588304761906,3.373882702222222,1.2652060184444445,0.6811489695767211,0.31885103042327884,0.8791791757838615,0.12082082421613839,0.688966600722186,0.8798740626833061,,,,,,
25,abilene,topozoo/Abilene,7,1.0,lstm,Optimal,1.4725769733144733,1.6029990276211412,0.9510102866666668,0.5553830974484127,2.0826216899999994,0.9510102895555556,0.6825578954197508,0.3174421045802493,0.8798366781404254,0.12016332185957455,0.6903949567311874,0.879810031297203,,,,,,
25,abilene,topozoo/Abilene,7,1.0,uncertainty_aware_lstm_robust_lp,Optimal,1.4725769733144733,1.6029990276211412,0.9986774186666669,0.5808326585555557,2.1843376983333327,0.9986774200000001,0.6815974527595403,0.31840254724045974,0.8850427930928702,0.11495720690712986,0.6950241998497109,0.8898245344516081,0.6871951222419739,1.4424258470535278,1.0485146120710285,0.99867742,2.6631398,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
26,abilene,topozoo/Abilene,7,1.0,current_demand_lp,Optimal,0.33955799915141643,0.8418832147489886,1.3514442226666668,0.784568825638889,2.9484577383333326,2.358766190666666,0.6822960859841882,0.3177039140158117,0.7663023787294233,0.23369762127057667,0.6901220256505103,0.7682162760983465,,,,,,
26,abilene,topozoo/Abilene,7,1.0,robust_current_demand_lp,Optimal,0.33955799915141643,0.8418832147489886,1.351444222222222,0.781933576429762,2.9484577383333326,2.358766190666666,0.6823624869989222,0.3176375130010778,0.7662359777311729,0.2337640222688271,0.6929654271763235,0.768553733550582,,,,1.3514442,3.6038513,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
26,abilene,topozoo/Abilene,7,1.0,moving_average,Optimal,0.7523180251719918,1.1408229177015823,1.1743962666666667,0.6889219167182539,3.1317233777777775,2.0532456386666667,0.6844892746288218,0.3155107253711782,0.7550836931091497,0.24491630689085037,0.6894545383710887,0.7583858990276803,,,,,,
26,abilene,topozoo/Abilene,7,1.0,linear_autoregressive,Optimal,0.30488396523113076,0.7543353671351245,1.3371231106666666,0.7811579158571428,3.5656616244444446,2.3404006653333327,0.6812990000746798,0.3187009999253203,0.7532431525864672,0.2467568474135328,0.6892184072625694,0.7577355151631107,,,,,,
26,abilene,topozoo/Abilene,7,1.0,lstm,Optimal,1.6086670772736107,1.8992080838990102,0.9510102866666668,0.5553830974484127,2.0826216899999994,1.6660973519999995,0.6825578954197508,0.3174421045802493,0.7642082251219794,0.2357917748780207,0.6903949567311874,0.767462372993157,,,,,,
26,abilene,topozoo/Abilene,7,1.0,uncertainty_aware_lstm_robust_lp,Optimal,1.6086670772736107,1.8992080838990102,0.9986774186666669,0.5808326585555557,2.1843376983333327,1.7474701586666663,0.6815974527595403,0.31840254724045974,0.7650509308416195,0.23494906915838054,0.6950241998497109,0.7677867319810332,0.6871951222419739,1.4424258470535278,1.0485146120710285,0.99867742,2.6631398,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
27,abilene,topozoo/Abilene,7,1.0,current_demand_lp,Optimal,0.4587881065925961,0.9369140985206215,1.480641644,0.8172025875119047,3.948377711111111,1.480641644,0.6759506399796247,0.3240493600203754,0.8876296505043415,0.11237034949565863,0.6881256937697835,0.8818181824838027,,,,,,
27,abilene,topozoo/Abilene,7,1.0,robust_current_demand_lp,Optimal,0.4587881065925961,0.9369140985206215,1.480641644,0.8179336832103176,3.948377711111111,1.480641644,0.6732108186874978,0.32678918131250223,0.8874543619521577,0.11254563804784243,0.6852364250193685,0.8818181824628211,,,,1.4806416,3.9483777,Denver->Kansas City & Kansas City->Denver
27,abilene,topozoo/Abilene,7,1.0,moving_average,Optimal,0.21796476619740177,0.3187510259232864,1.301316012,0.7514542117976192,3.4701760266666666,1.301316011111111,0.6827199448111554,0.3172800551888447,0.8883609755909946,0.11163902440900529,0.6890927581203943,0.8818181823153546,,,,,,
27,abilene,topozoo/Abilene,7,1.0,linear_autoregressive,Optimal,0.40834943698127646,0.5051917085047638,1.3398495666666668,0.7982661904063492,3.5729321777777767,1.3398495688888887,0.6835533452448558,0.3164466547551443,0.8907706554752919,0.10922934452470812,0.6873665313895106,0.8818181830249371,,,,,,
27,abilene,topozoo/Abilene,7,1.0,lstm,Optimal,1.2134852430312768,1.3241271379268882,0.9510102866666668,0.5553830974484127,2.0826216899999994,0.9510102888888888,0.6825578954197508,0.3174421045802493,0.889299785098624,0.11070021490137602,0.6903949567311874,0.88181818234172,,,,,,
27,abilene,topozoo/Abilene,7,1.0,uncertainty_aware_lstm_robust_lp,Optimal,1.2134852430312768,1.3241271379268882,0.9986774186666669,0.5808326585555557,2.1843376983333327,0.9986774183333335,0.6815974527595403,0.31840254724045974,0.8866370501811053,0.11336294981889468,0.6950241998497109,0.8818181827433137,0.6871951222419739,1.4424258470535278,1.0485146120710285,0.99867742,2.6631398,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
28,abilene,topozoo/Abilene,7,1.0,current_demand_lp,Optimal,0.5035211249911341,0.6184896478427215,1.2759707426666667,0.746881982079365,3.4025886466666653,3.4025886466666653,0.681553206435223,0.31844679356477695,0.681553206435223,0.31844679356477695,0.6895379896605134,0.6895379896605134,,,,,,
28,abilene,topozoo/Abilene,7,1.0,robust_current_demand_lp,Optimal,0.5035211249911341,0.6184896478427215,1.2759707433333332,0.7458632223032141,3.4025886466666653,3.4025886466666653,0.6799756910604036,0.3200243089395965,0.6799756910604036,0.3200243089395965,0.6887107869128859,0.6887107869128859,,,,1.2759707,3.4025886,Denver->Kansas City & Kansas City->Denver
28,abilene,topozoo/Abilene,7,1.0,moving_average,Optimal,0.6339017595450177,0.7605389579013475,1.3391114933333335,0.771754593202381,2.9163090533333333,3.570963977777778,0.6810452214966979,0.31895477850330206,0.681410607601023,0.31858939239897704,0.6902766651324049,0.6891890429180076,,,,,,
28,abilene,topozoo/Abilene,7,1.0,linear_autoregressive,Optimal,0.4929000633341347,0.6012804633542619,1.2684326622222224,0.7473664910756747,3.382487095555555,3.382487095555555,0.6842684368317148,0.31573156316828516,0.6842684368317148,0.31573156316828516,0.6893988397499043,0.6893988397499043,,,,,,
28,abilene,topozoo/Abilene,7,1.0,lstm,Optimal,0.737022117153634,0.8284382014859133,0.9510102866666668,0.5553830974484127,2.0826216899999994,2.5360274288888887,0.6825578954197508,0.3174421045802493,0.6830925170318839,0.31690748296811605,0.6903949567311874,0.6889025765943305,,,,,,
28,abilene,topozoo/Abilene,7,1.0,uncertainty_aware_lstm_robust_lp,Optimal,0.737022117153634,0.8284382014859133,0.9986774186666669,0.5808326585555557,2.1843376983333327,2.6631397799999994,0.6815974527595403,0.31840254724045974,0.6819113158601501,0.31808868413985,0.6950241998497109,0.6898259299478406,0.6871951222419739,1.4424258470535278,1.0485146120710285,0.99867742,2.6631398,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
29,abilene,topozoo/Abilene,7,1.0,current_demand_lp,Optimal,0.644879776654509,0.7566939160084061,1.1314094644444446,0.6729953022896825,3.017091897777778,1.1314094622222222,0.68157122588941,0.31842877411059,0.8393755114605189,0.16062448853948114,0.6869021064746091,0.8390684671854846,,,,,,
29,abilene,topozoo/Abilene,7,1.0,robust_current_demand_lp,Optimal,0.644879776654509,0.7566939160084061,1.1314094644444446,0.6727233201992062,3.017091897777778,1.1314094622222222,0.6815712255803278,0.31842877441967216,0.8412548756128856,0.15874512438711444,0.6868144962673948,0.8399879953031755,,,,1.1314095,3.0170919,Denver->Kansas City & Kansas City->Denver
29,abilene,topozoo/Abilene,7,1.0,moving_average,Optimal,1.1606310709229621,1.2880049522102992,1.3098665200000001,0.7548241443412698,2.8540834583333337,1.3098665200000001,0.6800641896899038,0.3199358103100962,0.8314454842138211,0.16855451578617883,0.6899580259613054,0.8322193696149792,,,,,,
29,abilene,topozoo/Abilene,7,1.0,linear_autoregressive,Optimal,0.5373845643144376,0.6271996025063447,1.122068046666667,0.6531243819960316,2.45023122,1.122068046666667,0.6831269911714537,0.3168730088285463,0.8262906609604187,0.17370933903958125,0.6904633972232925,0.8308684276803256,,,,,,
29,abilene,topozoo/Abilene,7,1.0,lstm,Optimal,0.202956218297116,0.2642902439063787,0.9510102866666668,0.5553830974484127,2.0826216899999994,0.9510102886666668,0.6825578954197508,0.3174421045802493,0.8281947774924856,0.17180522250751434,0.6903949567311874,0.8310984613707909,,,,,,
29,abilene,topozoo/Abilene,7,1.0,uncertainty_aware_lstm_robust_lp,Optimal,0.202956218297116,0.2642902439063787,0.9986774186666669,0.5808326585555557,2.1843376983333327,0.9986774183333335,0.6815974527595403,0.31840254724045974,0.8323714711225283,0.1676285288774717,0.6950241998497109,0.8376774331740935,0.6871951222419739,1.4424258470535278,1.0485146120710285,0.99867742,2.6631398,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
30,abilene,topozoo/Abilene,7,1.0,current_demand_lp,Optimal,0.5888726172373417,0.6976497823815506,0.9559642480000002,0.5692726300936509,2.5492379888888888,0.955964248,0.683475782174237,0.3165242178257631,0.9012614607387185,0.09873853926128158,0.687719732023387,0.900000000696723,,,,,,
30,abilene,topozoo/Abilene,7,1.0,robust_current_demand_lp,Optimal,0.5888726172373417,0.6976497823815506,0.9559642466666669,0.5687380988015873,2.5492379888888888,0.955964248,0.6823736827407226,0.31762631725927726,0.9005094345807941,0.0994905654192059,0.6867339497923184,0.900000000696723,,,,0.95596425,2.549238,Denver->Kansas City & Kansas City->Denver
30,abilene,topozoo/Abilene,7,1.0,moving_average,Optimal,1.3861612011470765,1.5312563184351116,1.2109965266666667,0.7007705735476192,2.638544516666667,1.2109965244444443,0.6804688606936306,0.31953113930636945,0.9028165480784535,0.09718345192154658,0.6899589674532937,0.9000000009416317,,,,,,
30,abilene,topozoo/Abilene,7,1.0,linear_autoregressive,Optimal,0.49835994353063173,0.5768427664173149,0.9450282200000001,0.5572543507849207,2.06961945,0.9450282222222222,0.6830491334395592,0.3169508665604408,0.9020246520488533,0.09797534795114668,0.6904301487427218,0.9000000002605237,,,,,,
30,abilene,topozoo/Abilene,7,1.0,lstm,Optimal,0.4791844963607916,0.5650291990891603,0.9510102866666668,0.5553830974484127,2.0826216899999994,0.9510102866666668,0.6825578954197508,0.3174421045802493,0.9020453942784668,0.09795460572153332,0.6903949567311874,0.900000000394928,,,,,,
30,abilene,topozoo/Abilene,7,1.0,uncertainty_aware_lstm_robust_lp,Optimal,0.4791844963607916,0.5650291990891603,0.9986774186666669,0.5808326585555557,2.1843376983333327,0.9986774186666669,0.6815974527595403,0.31840254724045974,0.904727432657108,0.09527256734289194,0.6950241998497109,0.9000000002648292,0.6871951222419739,1.4424258470535278,1.0485146120710285,0.99867742,2.6631398,Denver->Kansas City & Kansas City->Denver | Kansas City->Indianapolis & Indianapolis->Kansas City
31,abilene,topozoo/Abilene,7,1.0,current_demand_lp,Optimal,0.4222849729488619,0.5318367180023298,0.8191927106666665,0.47621629401190474,2.1845138888888886,0.81919271,0.6872193240173012,0.31278067598269876,0.8824731311141457,0.11752686888585429,0.6894518102211026,0.8803593818529871,,,,,,
31,abilene,topozoo/Abilene,7,1.0,robust_current_demand_lp,Optimal,0.4222849729488619,0.5318367180023298,0.8191927093333332,0.4765148493464285,1.8059062383333333,0.81919271,0.6780907522759752,0.32190924772402485,0.8875218101634275,0.1124781898365725,0.6842672552315022,0.8889425095786259,,,,0.81919271,2.1845139,Denver->Kansas City & Kansas City->Denver
