time_step,topology,seed,load_scale,method,scenario,failed_link,commodity_rank,source,destination,disrupted_amount,demand_value,commodity_disruption_ratio
22,sample_backbone,11,1.0,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,3,4.6180807,4.618080731498285,0.999999993179356
22,sample_backbone,11,1.0,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,3,2,4.6020568,4.602056761702614,1.0000000083217977
22,sample_backbone,11,1.0,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,0,5,4.46243,4.996269334791406,0.8931524105247834
22,sample_backbone,11,1.0,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,5,3.6544437,3.654443672265842,1.00000000758916
22,sample_backbone,11,1.0,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,5,2,2.5011807,2.5011807330781584,0.9999999867749827
22,sample_backbone,11,1.0,current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,1,4,3,4.4024623,4.402462316696027,0.9999999962075707
22,sample_backbone,11,1.0,current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,2,3,4,3.6301764,3.630176383448536,1.0000000045594104
22,sample_backbone,11,1.0,current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,3,0,5,3.0894846,4.996269334791406,0.6183582975574285
22,sample_backbone,11,1.0,current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,4,2,4,1.3589393,4.445615362816216,0.30568080886312593
22,sample_backbone,11,1.0,current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,5,4,1,1.227716,3.3688101334282776,0.36443609208412464
22,sample_backbone,11,1.0,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,0,5,4.9962693,4.996269334791406,0.9999999930365231
22,sample_backbone,11,1.0,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,4.6180807,4.618080731498285,0.999999993179356
22,sample_backbone,11,1.0,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,3,2,4.6020568,4.602056761702614,1.0000000083217977
22,sample_backbone,11,1.0,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,4,4.4456154,4.445615362816216,1.0000000083641478
22,sample_backbone,11,1.0,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,5,0,3.0817776,3.081777625779747,0.9999999916347804
22,sample_backbone,11,1.0,robust_current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,1,2,4,4.4456154,4.445615362816216,1.0000000083641478
22,sample_backbone,11,1.0,robust_current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,2,4,3,4.4024623,4.402462316696027,0.9999999962075707
22,sample_backbone,11,1.0,robust_current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,3,3,4,3.6301764,3.630176383448536,1.0000000045594104
22,sample_backbone,11,1.0,robust_current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,4,5,0,1.1295219,3.081777625779747,0.3665163542467507
22,sample_backbone,11,1.0,robust_current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,5,4,0,0.0981941,3.0894021239817864,0.03178417572699866
22,sample_backbone,11,1.0,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,4.6124818,4.612481843292284,0.9999999906141022
22,sample_backbone,11,1.0,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,3,4.0887863,4.088786324669159,0.9999999939666304
22,sample_backbone,11,1.0,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,3,0,5,4.0078776,4.7152381800882175,0.8499841252823025
22,sample_backbone,11,1.0,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,5,3.467169,3.4671689627071585,1.000000010755992
22,sample_backbone,11,1.0,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,1,3.3717638,3.565260764894845,0.9457271213370694
22,sample_backbone,11,1.0,moving_average,random_failure_fixed,3 -> 4 & 4 -> 3,1,4,3,4.0323404,4.032340389868183,1.0000000025126394
22,sample_backbone,11,1.0,moving_average,random_failure_fixed,3 -> 4 & 4 -> 3,2,3,4,3.4062685,3.4062684719032252,1.0000000082485496
22,sample_backbone,11,1.0,moving_average,random_failure_fixed,3 -> 4 & 4 -> 3,3,0,5,3.3203841,4.7152381800882175,0.7041816284109489
22,sample_backbone,11,1.0,moving_average,random_failure_fixed,3 -> 4 & 4 -> 3,4,4,1,2.4059078,3.6596413630736415,0.6574162769816707
22,sample_backbone,11,1.0,moving_average,random_failure_fixed,3 -> 4 & 4 -> 3,5,2,4,1.425561,3.997944936012286,0.3565734453116088
22,sample_backbone,11,1.0,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,1,3,2,6.5737785,6.573778523553321,0.9999999964170804
22,sample_backbone,11,1.0,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,5,5.6237962,5.623796198336343,1.0000000002958245
22,sample_backbone,11,1.0,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,3,0,5,4.6351624,6.382373705812674,0.7262442805219284
22,sample_backbone,11,1.0,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,4,2,3,4.465419,4.4654190392762105,0.9999999912043617
22,sample_backbone,11,1.0,linear_autoregressive,critical_failure_fixed,2 -> 3 & 3 -> 2,5,5,0,4.2421568,4.780507267060375,0.8873863301558337
22,sample_backbone,11,1.0,linear_autoregressive,random_failure_fixed,3 -> 4 & 4 -> 3,1,4,3,6.0050577,6.0050577051541705,0.9999999991416951
22,sample_backbone,11,1.0,linear_autoregressive,random_failure_fixed,3 -> 4 & 4 -> 3,2,0,5,4.6034307,6.382373705812674,0.721272509600539
22,sample_backbone,11,1.0,linear_autoregressive,random_failure_fixed,3 -> 4 & 4 -> 3,3,3,4,3.8183589,3.8183588500670727,1.000000013077065
