time_step,topology,topology_source,seed,load_scale,method,solver_status,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
22,nsfnet,topozoo/Nsfnet,7,0.8,current_demand_lp,Optimal,0.4298825003697393,0.5324406922450012,0.7819485846666666,0.5588229180462962,1.0727284833333333,0.0,0.7502180560204197,0.24978194397958034,0.8347235793225493,0.16527642067745069,0.7423240025125174,0.8461538474264689,,,,,,
22,nsfnet,topozoo/Nsfnet,7,0.8,robust_current_demand_lp,Optimal,0.4298825003697393,0.5324406922450012,0.7819485855555556,0.5582151509703703,1.0727284833333333,0.0,0.7670140469514057,0.23298595304859426,0.8347235793225493,0.16527642067745069,0.7570080844592765,0.8461538474264689,,,,0.78194858,1.4830809,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
22,nsfnet,topozoo/Nsfnet,7,0.8,moving_average,Optimal,0.4577764993117696,0.5478732930796412,0.7666732600000001,0.5488033225833704,1.0489569066666666,0.0,0.7508142935050905,0.24918570649490954,0.8370286342904131,0.16297136570958692,0.7435854234037848,0.8461538481510349,,,,,,
22,nsfnet,topozoo/Nsfnet,7,0.8,linear_autoregressive,Optimal,0.5627021942336486,0.6461455580693889,0.7374065150000001,0.5254302350005926,1.0048174616666667,0.0,0.7516690523594273,0.2483309476405727,0.8373438057254787,0.16265619427452133,0.7464233744728008,0.8461538477235298,,,,,,
22,nsfnet,topozoo/Nsfnet,7,0.8,lstm,Optimal,0.22779530015998042,0.28978684016063716,0.8640244597777775,0.6169576907307036,1.1816151555555556,0.0,0.7507612026208625,0.24923879737913743,0.8377142843608867,0.1622857156391134,0.7447501671507306,0.8461538474075329,,,,,,
22,nsfnet,topozoo/Nsfnet,7,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.22779530015998042,0.28978684016063716,0.9073405519999997,0.646806399974074,1.240419968888889,0.0,0.7616217229804714,0.2383782770195286,0.8375243377815577,0.16247566221844234,0.7562009518588638,0.8461538469687976,0.575713574886322,0.9288458228111267,1.0498163789620887,0.90734055,1.6861018,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
23,nsfnet,topozoo/Nsfnet,7,0.8,current_demand_lp,Optimal,0.4186353294940183,0.520475040061569,0.9074262339999998,0.6427494145329481,1.2421609806666665,1.3068435906666669,0.7450456475671999,0.2549543524328,0.832317028223465,0.16768297177653507,0.7368064265601239,0.8204343216383084,,,,,,
23,nsfnet,topozoo/Nsfnet,7,0.8,robust_current_demand_lp,Optimal,0.4186353294940183,0.520475040061569,0.9074262317777778,0.642274898801111,1.2421609806666665,1.3068435906666669,0.7574817340534846,0.24251826594651538,0.8428166303386864,0.15718336966131358,0.7505373847033435,0.836782799403592,,,,0.90742623,1.6717952,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
23,nsfnet,topozoo/Nsfnet,7,0.8,moving_average,Optimal,0.7371002165641034,0.8207799833429249,0.7917170633333334,0.5656440242414814,1.0848145644444442,1.1365346066666668,0.7479621124537373,0.25203788754626266,0.8293554969306127,0.17064450306938728,0.7420140296752354,0.8167817545893955,,,,,,
23,nsfnet,topozoo/Nsfnet,7,0.8,linear_autoregressive,Optimal,0.49759354173290854,0.578609531388236,0.8710045583333332,0.6172532018722221,1.187254751111111,1.23893076,0.7496054896325732,0.25039451036742677,0.8285404626162285,0.17145953738377143,0.7481655121651702,0.8161761227837296,,,,,,
23,nsfnet,topozoo/Nsfnet,7,0.8,lstm,Optimal,0.5049258962590838,0.5782433413594921,0.8640244597777775,0.6169576907307036,1.1816151555555556,1.243195746666666,0.7507612026208625,0.24923879737913743,0.827230285799766,0.17276971420023396,0.7447501671507306,0.8141025656808563,,,,,,
23,nsfnet,topozoo/Nsfnet,7,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.5049258962590838,0.5782433413594921,0.9073405519999997,0.646806399974074,1.240419968888889,1.3041542933333334,0.7616217229804714,0.2383782770195286,0.8432680482761913,0.1567319517238088,0.7562009518588638,0.8344250544301907,0.575713574886322,0.9288458228111267,1.0498163789620887,0.90734055,1.6861018,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
24,nsfnet,topozoo/Nsfnet,7,0.8,current_demand_lp,Optimal,0.4698920050416691,0.5793478078694179,1.0080733725000002,0.7250683141948148,1.385054365,0.0,0.7487289221403741,0.25127107785962594,0.8466077381282469,0.15339226187175312,0.747667691097036,0.8461538473309291,,,,,,
24,nsfnet,topozoo/Nsfnet,7,0.8,robust_current_demand_lp,Optimal,0.4698920050416691,0.5793478078694179,1.0080733711111112,0.7247825156796296,1.385054365,0.0,0.7651997805418496,0.23480021945815044,0.8466077381282469,0.15339226187175312,0.7589561776260731,0.8461538473309291,,,,1.0080734,1.8960889,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
