time_step,topology,topology_source,seed,load_scale,method,solver_status,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
22,sample_backbone,synthetic,11,0.8,current_demand_lp,Optimal,0.382940537560289,0.48857654814116336,0.2884442768,0.23113131402491177,0.548044124,0.39454954000000003,0.7406160836328495,0.2593839163671506,0.8792175443026948,0.12078245569730514,0.7801679410082472,0.9171860855841121,,,,,,
22,sample_backbone,synthetic,11,0.8,robust_current_demand_lp,Optimal,0.382940537560289,0.48857654814116336,0.288444276,0.2311313139053351,0.548044124,0.39454954000000003,0.7406160836328495,0.2593839163671506,0.8792175431579509,0.12078245684204901,0.7813111943236986,0.9004957798733623,,,,0.28844427,0.54804412,1->3 & 3->1 | 2->3 & 3->2
22,sample_backbone,synthetic,11,0.8,moving_average,Optimal,0.21896470615873023,0.27934404124631623,0.308483096,0.2586550715446648,0.5861178800000001,0.431288548,0.7239903173359967,0.2760096826640032,0.8634350959297699,0.13656490407023025,0.773629613481543,0.9009180231888998,,,,,,
22,sample_backbone,synthetic,11,0.8,linear_autoregressive,Optimal,0.487104644299147,0.6606017083408467,0.3546740933333333,0.29873465117129633,0.6738807760000001,0.494017212,0.7105683424560638,0.2894316575439362,0.8632734947434076,0.13672650525659233,0.7635664961684371,0.9010002312609946,,,,,,
22,sample_backbone,synthetic,11,0.8,lstm,Optimal,0.27358823684999684,0.3644200390991824,0.29215694000000003,0.24539320022350092,0.555098184,0.410209932,0.7228215631712909,0.27717843682870924,0.8611668110939878,0.13883318890601207,0.7750367176931977,0.898818128315205,,,,,,
22,sample_backbone,synthetic,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.27358823684999684,0.3644200390991824,0.30090025142857146,0.25084670300260137,0.571710472,0.42177020800000004,0.7242084904730167,0.2757915095269833,0.8629322599785542,0.13706774002144584,0.7667302688213744,0.8905958094856582,0.24109520018100739,0.6699938774108887,1.024047892993245,0.30090025,0.57171047,1->3 & 3->1 | 2->3 & 3->2
22,sample_backbone,synthetic,11,0.8,transformer,Optimal,0.25465490011599556,0.3557291103502397,0.28415486800000006,0.25080509523165784,0.539894248,0.40660012800000006,0.7174566698448102,0.2825433301551899,0.8483431076333975,0.15165689236660249,0.7630201580100233,0.8834184256547318,,,,,,
23,sample_backbone,synthetic,11,0.8,current_demand_lp,Optimal,0.3353484006597399,0.45778565084902656,0.308454908,0.27226675511044096,0.58606432,0.44826256285714283,0.7240172536427548,0.27598274635724523,0.9030565832234223,0.09694341677657776,0.7666237860981456,0.9125180397540621,,,,,,
23,sample_backbone,synthetic,11,0.8,robust_current_demand_lp,Optimal,0.3353484006597399,0.45778565084902656,0.308454908,0.27226675482244267,0.58606432,0.44826256285714283,0.7240172544510601,0.2759827455489399,0.9030565839306894,0.09694341606931053,0.7528591908749244,0.9110526511305543,,,,0.3084549,0.58606432,1->3 & 3->1 | 2->3 & 3->2
23,sample_backbone,synthetic,11,0.8,moving_average,Optimal,0.43764889488697856,0.5558967765563465,0.3054209452,0.2544479176803351,0.580299792,0.43032074857142855,0.725700900482162,0.2742990995178381,0.9083918467897084,0.09160815321029159,0.7767805552327994,0.9193905846154681,,,,,,
23,sample_backbone,synthetic,11,0.8,linear_autoregressive,Optimal,0.478255795252261,0.677118963372552,0.31329570857142863,0.2584354064882716,0.595261844,0.4476188971428572,0.7143331771202294,0.28566682287977074,0.9065945415444375,0.09340545845556246,0.7741170185950536,0.9098670547372366,,,,,,
23,sample_backbone,synthetic,11,0.8,lstm,Optimal,0.22587816866914878,0.30999532036511374,0.3382081742857143,0.28483383963597886,0.6425955240000001,0.48301506857142856,0.7225222116357313,0.2774777883642688,0.9055942294379176,0.0944057705620824,0.7732383957280115,0.9177831609911002,,,,,,
23,sample_backbone,synthetic,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.22587816866914878,0.30999532036511374,0.34695148400000003,0.29028734459038796,0.65920782,0.49101584000000004,0.723729545414335,0.27627045458566496,0.9068677495437943,0.09313225045620567,0.7679352187605569,0.9179385457718651,0.24109520018100739,0.6699938774108887,1.0207617309889045,0.34695148,0.65920782,1->3 & 3->1 | 2->3 & 3->2
23,sample_backbone,synthetic,11,0.8,transformer,Optimal,0.31778171227325014,0.4384173742729602,0.3125848628,0.27449947275489417,0.593911236,0.4633472771428572,0.7174043770352707,0.28259562296472923,0.9044509777967678,0.09554902220323222,0.7646392108243729,0.9160047454476081,,,,,,
24,sample_backbone,synthetic,11,0.8,current_demand_lp,Optimal,0.514158108405058,0.6651230173840182,0.344368008,0.30283703554814817,0.6542992080000001,0.46735658,0.7278745657162748,0.27212543428372515,0.8429139302856636,0.1570860697143363,0.7662680471943919,0.869905028126731,,,,,,
24,sample_backbone,synthetic,11,0.8,robust_current_demand_lp,Optimal,0.514158108405058,0.6651230173840182,0.344368008,0.30283703522654326,0.6542992080000001,0.46735658,0.7278745660812009,0.27212543391879906,0.8429139301032006,0.15708606989679935,0.7577326285134691,0.8719904888043685,,,,0.344368,0.65429921,1->3 & 3->1 | 2->3 & 3->2
24,sample_backbone,synthetic,11,0.8,moving_average,Optimal,0.9199989401883079,1.090712993273331,0.30534336,0.2547981520361993,0.58015238,0.4143945577777778,0.7265814846172017,0.27341851538279827,0.83735299920613,0.16264700079386996,0.7770551434936652,0.8740833824893988,,,,,,
24,sample_backbone,synthetic,11,0.8,linear_autoregressive,Optimal,0.4403839320611033,0.5832105994220109,0.37999044400000004,0.32414886785070546,0.721981844,0.5157013166666666,0.7122937765293185,0.2877062234706815,0.838606299756143,0.16139370024385696,0.7626961084288836,0.8580480808580078,,,,,,
24,sample_backbone,synthetic,11,0.8,lstm,Optimal,0.552024778693851,0.6866584122073401,0.3492380428571429,0.29458234635149905,0.66355228,0.4739659155555555,0.7224661394241093,0.2775338605758907,0.8383018547040763,0.1616981452959237,0.7721507635283109,0.8698587451627201,,,,,,
24,sample_backbone,synthetic,11,0.8,uncertainty_aware_lstm_robust_lp,Optimal,0.552024778693851,0.6866584122073401,0.35798135600000003,0.30003585223218693,0.680164572,0.48583184,0.7236364685368001,0.2763635314631999,0.8375184258953874,0.16248157410461272,0.7680041756485526,0.8640225706428162,0.24109520018100739,0.6699938774108887,1.0200930272515674,0.35798135,0.68016457,1->3 & 3->1 | 2->3 & 3->2
24,sample_backbone,synthetic,11,0.8,transformer,Optimal,0.6401285829170527,0.7794105965293234,0.3301732728571429,0.28894409983531744,0.627329216,0.44809229777777776,0.7174406454082207,0.28255935459177933,0.8420625081015839,0.157937491898416,0.7659715038342467,0.8724535816703021,,,,,,
