time_step,topology,topology_source,seed,load_scale,method,solver_status,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
22,sample_backbone,synthetic,11,1.2,current_demand_lp,Optimal,0.4988543896972321,0.6228235696595076,0.423561832,0.3478887091757055,0.80476748,0.586743244,0.734457508430431,0.26554249156956894,0.8704277182804394,0.12957228171956053,0.7775305805276461,0.9108475340378985,,,,,,
22,sample_backbone,synthetic,11,1.2,robust_current_demand_lp,Optimal,0.4988543896972321,0.6228235696595076,0.4235618326666666,0.34788870984144626,0.80476748,0.586743244,0.7344575072780978,0.2655424927219022,0.8704277182036172,0.12957228179638272,0.7742895475453957,0.8949365565907781,,,,0.42356183,0.80476748,1->3 & 3->1 | 2->3 & 3->2
22,sample_backbone,synthetic,11,1.2,moving_average,Optimal,0.6113175466938718,0.7185991787802521,0.40100915204000004,0.3420000340603792,0.761917388,0.56481268,0.7242969385591674,0.27570306144083256,0.8590173542562479,0.14098264574375205,0.7621716103948485,0.8978259123347128,,,,,,
22,sample_backbone,synthetic,11,1.2,linear_autoregressive,Optimal,0.5788573186240685,0.8263136897832937,0.538954852,0.4444939679746913,1.0240142159999999,0.752032088,0.7176146060169344,0.2823853939830656,0.8662630018826668,0.13373699811733317,0.7737248025666111,0.9041533380282222,,,,,,
22,sample_backbone,synthetic,11,1.2,lstm,Optimal,0.5525939793424144,0.6666818322050266,0.41546331714285717,0.3460372782508819,0.789380304,0.5832368885714284,0.7252857277066973,0.27471427229330275,0.863600976239475,0.13639902376052504,0.7800149658099694,0.9042927870280961,,,,,,
22,sample_backbone,synthetic,11,1.2,uncertainty_aware_lstm_robust_lp,Optimal,0.5525939793424144,0.6666818322050266,0.433568316,0.36008449399713405,0.8237797960000001,0.6085119680000001,0.7257748513482004,0.2742251486517996,0.8643115052156746,0.13568849478432546,0.7718942233529369,0.8932372950848964,0.5877714157104492,1.1208404302597046,1.0413500383286216,0.43356831,0.82377979,1->3 & 3->1 | 2->3 & 3->2
23,sample_backbone,synthetic,11,1.2,current_demand_lp,Optimal,0.49506067151337024,0.6439897698687256,0.45833580000000007,0.405642993720194,0.8708380160000001,0.6724903485714286,0.7212711964799656,0.2787288035200344,0.9010475626921722,0.0989524373078277,0.7649314510695734,0.9114581921654612,,,,,,
23,sample_backbone,synthetic,11,1.2,robust_current_demand_lp,Optimal,0.49506067151337024,0.6439897698687256,0.4583358,0.40564299313263225,0.8708380160000001,0.6724903485714286,0.7212711958016408,0.2787288041983592,0.9010475632416154,0.09895243675838457,0.7490217560537853,0.9093887599788816,,,,0.4583358,0.87083802,1->3 & 3->1 | 2->3 & 3->2
23,sample_backbone,synthetic,11,1.2,moving_average,Optimal,0.9938423483989867,1.143181108184267,0.41052706,0.3539804190807319,0.780001408,0.5955344371428571,0.723005800758485,0.27699419924151497,0.9043428062705019,0.09565719372949814,0.7628663982949673,0.9151978521529384,,,,,,
23,sample_backbone,synthetic,11,1.2,linear_autoregressive,Optimal,0.7108221981340946,0.92577730732232,0.4632915672,0.3824943618376014,0.880253972,0.65671188,0.7185358327459107,0.2814641672540893,0.9076106864531103,0.09238931354688973,0.7754891426159343,0.9131774006919203,,,,,,
23,sample_backbone,synthetic,11,1.2,lstm,Optimal,0.7485247872418163,0.8933281460130897,0.4480990885714286,0.3745252367111993,0.851388268,0.6356290228571428,0.7247816769256522,0.2752183230743478,0.9051877599023578,0.0948122400976422,0.7776774604107481,0.9172158120950724,,,,,,
23,sample_backbone,synthetic,11,1.2,uncertainty_aware_lstm_robust_lp,Optimal,0.7485247872418163,0.8933281460130897,0.466204084,0.3885724516872134,0.8857877559999998,0.6602478171428571,0.7252541079059697,0.27474589209403033,0.9057710447130342,0.09422895528696584,0.7716818012459316,0.9171756519614818,0.5877714157104492,1.1208404302597046,1.0382546520817988,0.46620408,0.88578775,1->3 & 3->1 | 2->3 & 3->2
