time_step,topology,topology_source,seed,load_scale,method,solver_status,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
22,nsfnet,topozoo/Nsfnet,11,1.2,current_demand_lp,Optimal,0.524567109915117,0.6358190522757018,1.1099700953333331,0.8012792365762963,1.5751877773333332,0.0,0.7435248285616542,0.2564751714383458,0.8504559931527143,0.1495440068472858,0.7369231612517503,0.8461538467765181,,,,,,
22,nsfnet,topozoo/Nsfnet,11,1.2,robust_current_demand_lp,Optimal,0.524567109915117,0.6358190522757018,1.1099700955555554,0.8002422434296296,1.5751877773333332,0.0,0.7674069409675885,0.23259305903241145,0.8504559931527143,0.1495440068472858,0.7605653637900451,0.8461538467765181,,,,1.1099701,2.1472145,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
22,nsfnet,topozoo/Nsfnet,11,1.2,moving_average,Optimal,0.6001563211599413,0.6935222230878973,1.093162922222222,0.7865479863537779,1.5489442766666666,0.0,0.7415420247652355,0.2584579752347645,0.8487332819456573,0.1512667180543426,0.7347565642080706,0.8461538480755323,,,,,,
22,nsfnet,topozoo/Nsfnet,11,1.2,linear_autoregressive,Optimal,0.4298709317740366,0.5212981326946526,1.146625995111111,0.8229083925007408,1.625398842222222,0.0,0.7394927662995812,0.26050723370041884,0.8469710366823745,0.15302896331762547,0.7359218048069889,0.8461538471970688,,,,,,
22,nsfnet,topozoo/Nsfnet,11,1.2,lstm,Optimal,0.24191752052424645,0.31473282133026753,1.2156876733333335,0.8754411232259258,1.7278809866666665,0.0,0.7401321266140466,0.2598678733859535,0.848267481274562,0.15173251872543805,0.7349331765642118,0.8461538470731463,,,,,,
22,nsfnet,topozoo/Nsfnet,11,1.2,uncertainty_aware_lstm_robust_lp,Optimal,0.24191752052424645,0.31473282133026753,1.2743780844444446,0.9166594501266666,1.8101831616666666,0.0,0.7679756632711685,0.23202433672883147,0.8483086472793049,0.15169135272069517,0.7616510973840083,0.8461538470345908,0.796217679977417,1.326453685760498,1.0479184712356593,1.2743781,2.4757881,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
23,nsfnet,topozoo/Nsfnet,11,1.2,current_demand_lp,Optimal,0.6266797296945439,0.7395249161247208,1.2693530288888888,0.9151889537370371,1.8261068200000001,1.826620234666667,0.7472509918545214,0.2527490081454787,0.828762289227511,0.17123771077248895,0.7453873644665563,0.8238081166081697,,,,,,
23,nsfnet,topozoo/Nsfnet,11,1.2,robust_current_demand_lp,Optimal,0.6266797296945439,0.7395249161247208,1.2693530288888888,0.9141881207866667,1.8261068200000001,1.826620234666667,0.7697223672677457,0.23027763273225427,0.8407029922347503,0.1592970077652497,0.7635689619511136,0.8358945315314854,,,,1.269353,2.4773672,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
23,nsfnet,topozoo/Nsfnet,11,1.2,moving_average,Optimal,1.09866722895099,1.1997613163222656,1.1232434933333333,0.8093680793200001,1.59418671,1.6197972488888888,0.7428088816170723,0.25719111838292774,0.8317853168938356,0.1682146831061644,0.7378704813014807,0.8269230780051281,,,,,,
23,nsfnet,topozoo/Nsfnet,11,1.2,linear_autoregressive,Optimal,0.8103785166087589,0.9034094844545232,1.21344672,0.8696124622385556,1.7068744822222222,1.746749322666667,0.7411775938479946,0.2588224061520054,0.8320157160606706,0.16798428393932938,0.7355635953482758,0.8269230782297793,,,,,,
23,nsfnet,topozoo/Nsfnet,11,1.2,lstm,Optimal,0.7848453617493567,0.8803447581782063,1.2156876733333335,0.8754411232259258,1.7278809866666665,1.7524568591111107,0.7401321266140466,0.2598678733859535,0.832145189408364,0.1678548105916359,0.7349331765642118,0.8269195175600009,,,,,,
23,nsfnet,topozoo/Nsfnet,11,1.2,uncertainty_aware_lstm_robust_lp,Optimal,0.7848453617493567,0.8803447581782063,1.2743780844444446,0.9166594501266666,1.8101831616666666,1.8377351355555556,0.7679756632711685,0.23202433672883147,0.8404056978928353,0.15959430210716471,0.7616510973840083,0.834110155014423,0.796217679977417,1.326453685760498,1.0479184712356593,1.2743781,2.4757881,"NCAR, Boulder->NCSA, University of Illinois, Champaign & NCSA, University of Illinois, Champaign->NCAR, Boulder | NCSA, University of Illinois, Champaign->Merit Univ of Michigan, Ann Arbor & Merit Univ of Michigan, Ann Arbor->NCSA, University of Illinois, Champaign"
