time_step,topology,topology_source,seed,load_scale,method_profile,experiment_label,ablation_family,ablation_variant,method,solver_status,history_window,transformer_model_dim,transformer_num_heads,transformer_num_layers,transformer_dropout,transformer_epochs,transformer_learning_rate,robust_max_scenarios,robust_num_central_scenarios,robust_include_random_scenario,robust_nominal_weight,robust_worst_case_weight,uncertainty_multiplier_config,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
22,abilene,topozoo/Abilene,11,1.0,ml_only,transformer:tuned_b,transformer,tuned_b,moving_average,Optimal,8,128,8,2,0.1,160,0.001,3,1,0,0.5,0.5,0.25,0.21294472685088597,0.2714573099791563,0.97098806,0.5452358617503968,1.966708716666667,1.0020509586666666,0.6687037046750598,0.3312962953249401,0.8549336523463182,0.14506634765368184,0.682261653790979,0.8648021386194334,,,,,,
22,abilene,topozoo/Abilene,11,1.0,ml_only,transformer:tuned_b,transformer,tuned_b,linear_autoregressive,Optimal,8,128,8,2,0.1,160,0.001,3,1,0,0.5,0.5,0.25,0.6553742178887586,0.761663137865211,0.8070359044444444,0.4570674565075397,2.1520957377777776,0.835428211111111,0.6746793939528102,0.3253206060471898,0.8463970773040558,0.15360292269594428,0.6905916898907707,0.8567762506401658,,,,,,
22,abilene,topozoo/Abilene,11,1.0,ml_only,transformer:tuned_b,transformer,tuned_b,lstm,Optimal,8,128,8,2,0.1,160,0.001,3,1,0,0.5,0.5,0.25,0.3235761608112077,0.3962791933640203,0.9142494155555555,0.5160992480936507,2.437998437777778,0.9433323666666666,0.6761276601905459,0.32387233980945407,0.8439910578132013,0.15600894218679878,0.6909035955339152,0.8549557096252589,,,,,,
22,abilene,topozoo/Abilene,11,1.0,ml_only,transformer:tuned_b,transformer,tuned_b,transformer,Optimal,8,128,8,2,0.1,160,0.001,3,1,0,0.5,0.5,0.25,0.32335146536768333,0.395898418920512,0.9151453577777778,0.517321889888492,2.4403876133333333,0.9404149555555554,0.6754751336524681,0.3245248663475319,0.8420199322951145,0.1579800677048855,0.6908933462622312,0.8544629755616412,,,,,,
23,abilene,topozoo/Abilene,11,1.0,ml_only,transformer:tuned_b,transformer,tuned_b,moving_average,Optimal,8,128,8,2,0.1,160,0.001,3,1,0,0.5,0.5,0.25,0.6405408899831253,0.7404722939965156,0.9563838825600001,0.5380507329614285,2.5503570155555555,0.9563838833333336,0.6763500114756182,0.32364998852438176,0.8912619777460842,0.10873802225391585,0.6909064734176024,0.881818182348831,,,,,,
23,abilene,topozoo/Abilene,11,1.0,ml_only,transformer:tuned_b,transformer,tuned_b,linear_autoregressive,Optimal,8,128,8,2,0.1,160,0.001,3,1,0,0.5,0.5,0.25,0.5804009788172048,0.6829578927510466,0.9863125488888888,0.5498554473146826,2.6301667911111104,0.986312548888889,0.6755713126142993,0.32442868738570074,0.8905209897624862,0.1094790102375138,0.6908522037698552,0.8818181831235888,,,,,,
23,abilene,topozoo/Abilene,11,1.0,ml_only,transformer:tuned_b,transformer,tuned_b,lstm,Optimal,8,128,8,2,0.1,160,0.001,3,1,0,0.5,0.5,0.25,0.7763017771091848,0.8858933333298193,0.9142494155555555,0.5160992478396824,2.437998437777778,0.9142494155555555,0.6761276601905459,0.32387233980945407,0.8915919552478027,0.10840804475219742,0.6909035955339152,0.881818182954364,,,,,,
23,abilene,topozoo/Abilene,11,1.0,ml_only,transformer:tuned_b,transformer,tuned_b,transformer,Optimal,8,128,8,2,0.1,160,0.001,3,1,0,0.5,0.5,0.25,0.5064598768981798,0.6048123885269243,0.9959701577777779,0.5610572857068651,2.65592042,0.9959701583333335,0.6761545296594097,0.32384547034059025,0.8918818856360184,0.10811811436398164,0.690907122149451,0.8818181827012376,,,,,,
24,abilene,topozoo/Abilene,11,1.0,ml_only,transformer:tuned_b,transformer,tuned_b,moving_average,Optimal,8,128,8,2,0.1,160,0.001,3,1,0,0.5,0.5,0.25,1.098116478036969,1.2118286592155054,0.959561952,0.5383485259978968,1.9406977399999998,0.9595619511111112,0.667831818500721,0.33216818149927896,0.8863947741691983,0.11360522583080168,0.6829767838430063,0.8818181822393425,,,,,,
24,abilene,topozoo/Abilene,11,1.0,ml_only,transformer:tuned_b,transformer,tuned_b,linear_autoregressive,Optimal,8,128,8,2,0.1,160,0.001,3,1,0,0.5,0.5,0.25,0.6009301375989761,0.69721852099759,1.0913882955555556,0.6184012768618652,2.9103687733333325,1.0913882933333332,0.6781948069817509,0.32180519301824906,0.88467062497371,0.11532937502629015,0.6909080986721345,0.8818181826295768,,,,,,
24,abilene,topozoo/Abilene,11,1.0,ml_only,transformer:tuned_b,transformer,tuned_b,lstm,Optimal,8,128,8,2,0.1,160,0.001,3,1,0,0.5,0.5,0.25,1.2419487243971965,1.3706954311891124,0.9142494155555555,0.5160992478396824,2.437998437777778,0.9142494155555555,0.6761276601905459,0.32387233980945407,0.8857455195636635,0.11425448043633646,0.6909035955339152,0.8818181835742988,,,,,,
