time_step,topology,topology_source,seed,load_scale,method,solver_status,prediction_mae,prediction_rmse,nominal_max_utilization,nominal_avg_utilization,critical_failure_reopt_max_utilization,random_failure_reopt_max_utilization,critical_failure_fixed_served_fraction,critical_failure_fixed_disrupted_fraction,random_failure_fixed_served_fraction,random_failure_fixed_disrupted_fraction,critical_failure_fixed_fairness,random_failure_fixed_fairness,uncertainty_mean,uncertainty_max,routing_demand_inflation_ratio,robust_nominal_utilization,robust_worst_case_utilization,robust_failure_scenarios
22,sample_backbone,synthetic,7,1.0,current_demand_lp,Optimal,0.46717684084571254,0.5891234483594104,0.331636826,0.2744316905176367,0.630109968,0.4661450571428572,0.7375205235988638,0.2624794764011362,0.8699522275979271,0.13004777240207285,0.7517367500639038,0.919439436303305,,,,,,
22,sample_backbone,synthetic,7,1.0,robust_current_demand_lp,Optimal,0.46717684084571254,0.5891234483594104,0.33163682800000005,0.2746047904123016,0.630109968,0.4661450571428572,0.7375205236953292,0.2624794763046709,0.8699522266332738,0.13004777336672615,0.7680610212850888,0.9052815102093279,,,,0.33163682,0.63010997,1->3 & 3->1 | 2->3 & 3->2
22,sample_backbone,synthetic,7,1.0,moving_average,Optimal,0.1717918862394876,0.2283856449631197,0.3894735418,0.30645454433339947,0.7399997268,0.5387441,0.7345180734664903,0.26548192653350955,0.8692078504212819,0.1307921495787181,0.7557213122157026,0.919231237445557,,,,,,
22,sample_backbone,synthetic,7,1.0,linear_autoregressive,Optimal,0.976213748573982,1.179794930011447,0.3559145257142857,0.23821243829149027,0.676237596,0.45861079257142856,0.71955985460714,0.2804401453928601,0.8644970275201387,0.13550297247986132,0.7610365580133612,0.8888876633262551,,,,,,
22,sample_backbone,synthetic,7,1.0,lstm,Optimal,0.4144457584600768,0.4996918657351684,0.35010488440000004,0.2760922170437081,0.66519928,0.48795041999999994,0.7354802271577962,0.2645197728422038,0.8654920696948615,0.13450793030513844,0.7552193086849566,0.9173017711109143,,,,,,
22,sample_backbone,synthetic,7,1.0,uncertainty_aware_lstm_robust_lp,Optimal,0.4144457584600768,0.4996918657351684,0.36467155199999995,0.28718917885167555,0.6928759424000001,0.507485568,0.7432008648704055,0.2567991351295945,0.87303041051989,0.1269695894801099,0.7845360028706535,0.909924226770166,0.41192805767059326,1.1188603639602661,1.0354776264702943,0.36467155,0.69287594,1->3 & 3->1 | 2->3 & 3->2
22,sample_backbone,synthetic,7,1.0,transformer,Optimal,0.5156557036089686,0.6133731537375904,0.32499783428571427,0.2680413112726632,0.6174958832,0.45890390799999997,0.7374287901261689,0.2625712098738311,0.8663566669873985,0.13364333301260148,0.7613703491670242,0.9173549593194243,,,,,,
23,sample_backbone,synthetic,7,1.0,current_demand_lp,Optimal,0.5393461508184993,0.6882844568943641,0.39626602,0.31364528574395945,0.7529054336000001,0.6192572971428572,0.7353151892545969,0.26468481074540307,0.9088076861040671,0.09119231389593284,0.760468253565195,0.925493029311175,,,,,,
23,sample_backbone,synthetic,7,1.0,robust_current_demand_lp,Optimal,0.5393461508184993,0.6882844568943641,0.39626602000000005,0.3148560950548942,0.7529054336000001,0.6192572971428572,0.7375820254478602,0.2624179745521398,0.901490698507988,0.09850930149201201,0.7814805673296132,0.9164318686276539,,,,0.39626602,0.75290543,1->3 & 3->1 | 2->3 & 3->2
23,sample_backbone,synthetic,7,1.0,moving_average,Optimal,0.6613240440291037,0.793522291102378,0.38499432155999996,0.30259630307795854,0.7314892064,0.5997675771428572,0.7343869099175572,0.2656130900824428,0.9131509917862621,0.08684900821373785,0.7556136752485839,0.9250155405527419,,,,,,
23,sample_backbone,synthetic,7,1.0,linear_autoregressive,Optimal,0.3090332527817712,0.4136257003193726,0.4395840714285714,0.3451770928104497,0.835209732,0.6957230514285715,0.737416828391301,0.26258317160869904,0.9081497311769087,0.09185026882309126,0.7630546487972673,0.9233889872920616,,,,,,
23,sample_backbone,synthetic,7,1.0,lstm,Optimal,0.6793179878163639,0.8218574711160294,0.38300162199999993,0.301952570189903,0.727703076,0.5963341857142856,0.7349581389688927,0.26504186103110733,0.9109634783598172,0.08903652164018282,0.7580983039177824,0.9240856748515544,,,,,,
23,sample_backbone,synthetic,7,1.0,uncertainty_aware_lstm_robust_lp,Optimal,0.6793179878163639,0.8218574711160294,0.39756828799999994,0.31305122143059966,0.7553797367999999,0.6165575142857143,0.7411294751166898,0.2588705248833103,0.9016708688296631,0.09832913117033687,0.7828642565069892,0.912732691194337,0.41192805767059326,1.1188603639602661,1.0324861811613537,0.39756828,0.75537974,1->3 & 3->1 | 2->3 & 3->2
23,sample_backbone,synthetic,7,1.0,transformer,Optimal,0.8012502625818024,0.9496734277145362,0.35181583333333327,0.2916271686821869,0.6684500792,0.5651965142857143,0.7352396161461572,0.2647603838538428,0.9023411488302375,0.09765885116976246,0.7634977485611593,0.9247655898367522,,,,,,
