time_step,topology,seed,load_scale,method,scenario,failed_link,commodity_rank,source,destination,path_rank,path_flow,path_nodes,path_edges,contains_failed_link
22,sample_backbone,7,1.0,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,3.9266714,2 | 3 | 5,2->3 | 3->5,1
22,sample_backbone,7,1.0,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,3,0,1,3.7712614,3 | 2 | 0,3->2 | 2->0,1
22,sample_backbone,7,1.0,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,3.7296986,2 | 3,2->3,1
22,sample_backbone,7,1.0,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,3.4123986,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
22,sample_backbone,7,1.0,current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,3,2,1,2.8735622,3 | 2,3->2,1
22,sample_backbone,7,1.0,current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,1,4,3,1,5.084959,4 | 3,4->3,1
22,sample_backbone,7,1.0,current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,2,3,4,1,3.6380576,3 | 4,3->4,1
22,sample_backbone,7,1.0,current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,3,0,5,1,2.2908443,0 | 1 | 3 | 5,0->1 | 1->3 | 3->5,0
22,sample_backbone,7,1.0,current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,3,0,5,2,0.1883408000000002,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,0
22,sample_backbone,7,1.0,current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,3,0,5,3,2.3162158,0 | 2 | 3 | 4 | 5,0->2 | 2->3 | 3->4 | 4->5,1
22,sample_backbone,7,1.0,current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,4,2,4,1,2.7821183,2 | 4,2->4,0
22,sample_backbone,7,1.0,current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,4,2,4,2,2.1162203,2 | 3 | 4,2->3 | 3->4,1
22,sample_backbone,7,1.0,current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,5,4,1,1,2.965112,4 | 2 | 1,4->2 | 2->1,0
22,sample_backbone,7,1.0,current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,5,4,1,2,0.32584385,4 | 3 | 1,4->3 | 3->1,1
22,sample_backbone,7,1.0,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,1,0,5,1,4.795401,0 | 2 | 3 | 5,0->2 | 2->3 | 3->5,1
22,sample_backbone,7,1.0,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,1,0.46590248,2 | 4,2->4,0
22,sample_backbone,7,1.0,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,2,2,4,2,4.4324362,2 | 3 | 4,2->3 | 3->4,1
22,sample_backbone,7,1.0,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,3.7296986,2 | 3,2->3,1
22,sample_backbone,7,1.0,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,3,0,1,0.10469061,3 | 1 | 0,3->1 | 1->0,0
22,sample_backbone,7,1.0,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,4,3,0,2,3.6665708,3 | 2 | 0,3->2 | 2->0,1
22,sample_backbone,7,1.0,robust_current_demand_lp,critical_failure_fixed,2 -> 3 & 3 -> 2,5,5,0,1,3.4123986,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
22,sample_backbone,7,1.0,robust_current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,1,4,3,1,5.084959,4 | 3,4->3,1
22,sample_backbone,7,1.0,robust_current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,2,2,4,1,0.46590248,2 | 4,2->4,0
22,sample_backbone,7,1.0,robust_current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,2,2,4,2,4.4324362,2 | 3 | 4,2->3 | 3->4,1
22,sample_backbone,7,1.0,robust_current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,3,3,4,1,3.6380576,3 | 4,3->4,1
22,sample_backbone,7,1.0,robust_current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,4,4,0,1,1.7551555,4 | 2 | 0,4->2 | 2->0,0
22,sample_backbone,7,1.0,robust_current_demand_lp,random_failure_fixed,3 -> 4 & 4 -> 3,4,4,0,2,0.32584380000000013,4 | 3 | 2 | 0,4->3 | 3->2 | 2->0,1
22,sample_backbone,7,1.0,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,1,2,5,1,5.3633809,2 | 3 | 5,2->3 | 3->5,1
22,sample_backbone,7,1.0,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,2,3,0,1,0.081465045,3 | 1 | 0,3->1 | 1->0,0
22,sample_backbone,7,1.0,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,2,3,0,2,4.2005324,3 | 2 | 0,3->2 | 2->0,1
22,sample_backbone,7,1.0,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,3,2,3,1,4.1862129,2 | 3,2->3,1
22,sample_backbone,7,1.0,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,4,5,0,1,3.8170201,5 | 3 | 2 | 0,5->3 | 3->2 | 2->0,1
22,sample_backbone,7,1.0,moving_average,critical_failure_fixed,2 -> 3 & 3 -> 2,5,0,3,1,3.4731294,0 | 2 | 3,0->2 | 2->3,1
